6943.67	-0.424506	0.744611	0.298357	0.826302	0.530707	0.978798	-1.18551	0.971858	-1.2643	-0.750771	-2.12882	-1.84604	-0.765237	-0.341487	-1.01394	-0.915038	-1.50375	
-5244.77	-0.436732	0.746469	0.304499	0.843063	0.534373	0.961909	-1.18773	0.974636	-1.26543	-0.753855	-2.12113	-1.84153	-0.771361	-0.350269	-1.01615	-0.914439	-1.50635	
-44591.2	-0.447141	0.748123	0.31005	0.855707	0.537801	0.950282	-1.18915	0.976712	-1.2673	-0.756197	-2.11592	-1.83861	-0.775948	-0.357497	-1.01813	-0.913997	-1.50863	
49584.2	-0.575193	0.761934	0.352752	1.12408	0.557152	0.632263	-1.24851	0.999902	-1.22053	-0.810674	-1.94496	-1.73059	-0.895883	-0.469292	-1.02163	-0.900737	-1.53258	
-34917.4	-0.434336	0.74788	0.310421	0.806216	0.540149	1.01967	-1.17587	0.971409	-1.28498	-0.746222	-2.15219	-1.86273	-0.75451	-0.342482	-1.01987	-0.916484	-1.50705	
33053	-0.567503	0.762062	0.354637	1.08646	0.560264	0.686173	-1.23892	0.996857	-1.23594	-0.803973	-1.97433	-1.75009	-0.878701	-0.45918	-1.02373	-0.902471	-1.53199	
-4822.19	-0.431477	0.748699	0.314005	0.779296	0.543815	1.06013	-1.16708	0.969936	-1.29854	-0.740391	-2.17481	-1.87796	-0.741686	-0.336032	-1.02251	-0.918065	-1.50723	
-3574.77	-0.449269	0.751083	0.3219	0.808738	0.548244	1.02696	-1.17219	0.974847	-1.29732	-0.746105	-2.1595	-1.86842	-0.752707	-0.349754	-1.02504	-0.916867	-1.51082	
-18820.1	-0.463868	0.753126	0.328766	0.830848	0.552248	1.00332	-1.17579	0.978357	-1.29743	-0.750424	-2.14852	-1.86171	-0.761091	-0.360714	-1.02716	-0.91596	-1.51384	
5539.67	-0.593647	0.766614	0.371626	1.10351	0.572092	0.679466	-1.23979	1.00245	-1.24953	-0.808792	-1.97543	-1.75194	-0.882442	-0.475434	-1.03015	-0.901697	-1.5383	
13086.5	-0.584667	0.766161	0.370938	1.07249	0.572956	0.722704	-1.23218	0.998101	-1.25942	-0.802851	-1.99695	-1.7662	-0.870162	-0.465848	-1.03014	-0.903068	-1.53703	
-4853.72	-0.441233	0.75251	0.328383	0.749136	0.555221	1.11594	-1.15259	0.970055	-1.32548	-0.732641	-2.20768	-1.90081	-0.725875	-0.334576	-1.02938	-0.920358	-1.51063	
-82281	-0.463006	0.755235	0.337499	0.78754	0.560216	1.07148	-1.16004	0.976229	-1.32255	-0.74045	-2.18686	-1.88765	-0.740569	-0.351951	-1.03197	-0.918656	-1.51496	
96451.3	-0.596545	0.768774	0.381284	1.06883	0.580775	0.736256	-1.22859	1.00196	-1.2728	-0.802706	-2.00879	-1.77437	-0.865135	-0.470964	-1.03485	-0.903432	-1.54022	
-5134.81	-0.464999	0.756545	0.34265	0.771085	0.564511	1.09947	-1.15306	0.975401	-1.33413	-0.736294	-2.20256	-1.8984	-0.732848	-0.349632	-1.03424	-0.91978	-1.51591	
-46460.6	-0.484219	0.758975	0.350929	0.803607	0.569175	1.06264	-1.15939	0.980436	-1.33225	-0.743062	-2.1852	-1.88748	-0.745502	-0.364838	-1.0364	-0.918283	-1.51977	
42225.2	-0.615756	0.772064	0.393872	1.08026	0.589633	0.7331	-1.22894	1.00549	-1.28313	-0.80602	-2.00999	-1.77586	-0.868431	-0.482844	-1.03867	-0.902815	-1.54474	
218.766	-0.483822	0.760038	0.355331	0.781593	0.573134	1.09791	-1.15098	0.978441	-1.34485	-0.737604	-2.20408	-1.9003	-0.736031	-0.360357	-1.03817	-0.919666	-1.52024	
-2707.99	-0.50203	0.762328	0.363266	0.811813	0.577678	1.06395	-1.15697	0.983117	-1.34337	-0.74405	-2.1881	-1.89024	-0.747895	-0.374744	-1.0401	-0.918224	-1.5239	
