-1520.17	9911.22	-277.017	7.58999	36.9325	-1919.27	-228.845	-688.734	-226.662	55.2968	-6.80429	180.961	3151.9	34.1024	1071.73	28.8259	249.788	-4.0192	
-1135.58	5603.53	-202.498	4.23656	13.2936	-1066.66	-127.125	-376.772	-125.896	30.6254	-4.13256	95.9324	1754.38	26.0377	591.969	24.8377	136.233	-3.50381	
2262.21	16623.4	425.191	13.8046	185.97	-3546.73	-423.935	-1388.42	-420.367	120.201	-5.495	437.598	5808.62	-71.6275	2073.54	-115.57	523.538	16.5048	
-1505.59	9695.13	-280.691	7.38543	30.7774	-1870.72	-224.156	-671.595	-222.051	54.3221	-6.66601	177.225	3072.97	36.1298	1044.09	31.5679	245.081	-3.97342	
1146.21	3567.57	223.69	3.13456	57.5268	-808.225	-96.3323	-331.821	-95.5913	31.5866	-0.277816	115.743	1326.83	-34.6136	488.081	-49.829	128.266	6.76806	
-1367.27	8052.63	-256.571	6.09388	20.1018	-1543.32	-185.416	-551.747	-183.68	44.9208	-5.66234	144.54	2536.9	33.9664	859.672	31.2595	201.894	-3.81225	
-1014.01	4476.3	-183.704	3.34211	4.68144	-841.526	-100.941	-295.246	-99.9758	24.4151	-3.41102	74.1785	1386.06	24.6564	465.611	24.8798	107.689	-3.21406	
-752.274	2469.95	-129.923	1.81644	-1.86825	-452.714	-54.0445	-154.61	-53.5104	13.2754	-2.06685	36.4739	748.038	17.466	248.534	18.8032	56.1652	-2.56272	
675.09	955.601	142.405	0.948671	25.6863	-244.051	-28.8073	-108.996	-28.6278	12.486	0.499472	44.8252	401.397	-20.9369	156.335	-28.8661	43.9056	3.71958	
259.211	-187.46	65.4325	-0.0477165	7.66273	15.9462	2.68677	-1.02073	2.63748	2.58191	0.532237	6.451	-22.3713	-9.93358	0.256131	-12.6704	2.06356	1.35852	
-735.861	2379.08	-128.978	1.74081	-3.01749	-434.158	-52.0207	-148.042	-51.5086	12.8075	-2.01046	34.6675	718.236	17.457	238.287	19.068	54.14	-2.50294	
-374.239	568.27	-54.883	0.402886	-4.23142	-93.4444	-10.6023	-27.6681	-10.4769	3.46244	-0.642825	4.38235	158.533	7.01479	50.6578	8.39785	10.0585	-1.34335	
5885.49	124729	747.452	98.867	831.361	-25525.7	-3115.63	-9808.54	-3090.11	846.055	-53.7711	3046.4	41760.9	-80.3763	14663.2	-325.656	3720.82	66.6034	
-1393.75	8700.84	-285.508	6.51107	12.2007	-1658.89	-201.937	-596.113	-200.102	49.3736	-6.05465	158.565	2730.88	40.3624	924.86	38.5426	221.889	-3.79274	
-1018.55	4750.09	-200.025	3.50893	0.311029	-888.964	-107.994	-313.479	-106.986	26.2762	-3.60447	79.6551	1467.79	27.8452	492.754	28.8861	116.441	-3.2065	
2501.59	20776.3	406.181	16.7399	165.606	-4342.38	-532.631	-1707.86	-528.473	153.771	-6.84152	562.301	7101.65	-48.0597	2524.24	-103.163	656.132	17.9824	
-681.416	2334.83	-131.915	1.69431	-4.28037	-425.044	-51.3698	-145.484	-50.8686	12.7592	-2.00948	34.5472	708.517	17.7817	234.909	19.7949	54.1359	-2.45215	
-706.003	2445.47	-136.209	1.77384	-4.61983	-445.385	-53.9365	-152.73	-53.4122	13.3436	-2.08553	36.2438	741.372	18.482	245.889	20.6029	56.9232	-2.48924	
-508.65	1288.77	-92.7549	0.920897	-5.0767	-226.889	-27.1104	-74.606	-26.8298	7.11939	-1.2518	15.9348	382.056	12.1394	124.965	14.1944	27.8452	-1.89851	
717.764	999.73	142.042	0.960848	23.298	-250.563	-30.4586	-113.447	-30.2862	13.5488	0.523494	50.1425	412.937	-18.997	160.527	-28.122	46.267	3.61279	
573.543	417.265	116.063	0.477598	17.151	-124.124	-14.8353	-61.8914	-14.7757	8.76499	0.606229	31.9867	207.387	-15.8363	86.0421	-22.7552	26.207	2.74053	
573.443	398.524	115.065	0.460817	16.8538	-119.991	-14.37	-60.3418	-14.3144	8.66308	0.609298	31.7176	200.977	-15.622	83.7265	-22.55	25.6389	2.6997	
-1558.01	10763.2	-348.131	7.9678	3.54154	-2044.07	-252.552	-740.483	-250.299	62.3937	-7.25642	199.842	3364.44	52.551	1139.41	51.5112	280.412	-3.84079	
-1157.79	6030.11	-244.463	4.41429	-4.781	-1126.87	-138.978	-401.45	-137.704	33.9726	-4.41126	103.414	1859.44	35.6368	624.746	37.6276	151.828	-3.3627	
273.045	-193.948	65.9816	-0.0542032	7.6426	17.4449	2.77949	-1.08023	2.72535	2.80842	0.534033	8.21225	-24.4713	-9.39901	-0.313694	-12.8252	2.04643	1.2612	
-897.998	3672.78	-181.664	2.656	-7.6685	-673.78	-82.9421	-235.501	-82.1574	20.2242	-2.91473	57.2509	1115.63	25.7302	371.589	28.752	89.1607	-2.83662	
-492.722	1109.28	-86.9251	0.783015	-6.16784	-191.32	-22.929	-61.7517	-22.6846	6.07847	-1.12246	11.7166	322.299	11.3125	104.569	13.8183	23.3993	-1.73384	
-523.233	1230.09	-92.8526	0.868846	-6.60154	-213.247	-25.6831	-69.4178	-25.4126	6.67609	-1.21524	13.3839	358.006	12.1951	116.372	14.8783	26.3215	-1.80582	
-379.406	599.809	-60.2692	0.419332	-5.01862	-97.7746	-11.306	-29.0151	-11.1707	3.51437	-0.710275	3.78443	167.438	7.45828	53.254	9.51533	11.1179	-1.32414	
-252.325	186.821	-32.4081	0.132252	-3.13994	-24.3522	-2.16535	-4.21989	-2.12036	1.68009	-0.333791	-1.2888	45.8965	3.53663	13.7462	4.80959	1.86119	-0.863347	
